,elec_demand,wind_onshore,solar_pv,solar_thermal,hydro,DemandCommercial,DemandDirect,gas_pipeline_norm,gas_truck_norm
2018-02-25 11:00:00,0.7568141090705164,0.13046497987895822,0.8143102420352291,0.5134373547278657,0.0,0.78232592365014,0.3625466164479333,0.7431424861822284,0.19080840383057593
2018-02-25 12:00:00,0.7452818672813415,0.13298667023429528,0.8888978733606668,0.5624659780170626,0.0,0.7654826270017634,0.36328839980639455,0.7431424861822284,0.19080840383057593
2018-02-25 13:00:00,0.7425277067050147,0.1483767804441873,0.9081616378480657,0.5548413570531441,0.0,0.7946319107640134,0.36328839980639455,0.7431424861822284,0.19080840383057593
2018-02-25 14:00:00,0.7390989701372943,0.1639748651163752,0.8720420794341929,0.539083807061046,0.0,0.7972772794225059,0.3621757247687027,0.7431424861822284,0.19080840383057593
2018-02-25 15:00:00,0.7064701161331981,0.17549145096600727,0.7762286335346769,0.5005910236492638,0.0,0.7254002689737183,0.4343141563790587,0.7431424861822284,0.19080840383057593
2018-02-25 16:00:00,0.6833154026451715,0.18913327585222492,0.6144486854784664,0.47975039301455336,0.0,0.6781184899130669,0.36848088331562323,0.7431424861822284,0.19080840383057593
2018-02-25 17:00:00,0.6717058209334164,0.20379547544408153,0.363960291079049,0.45151619053604325,0.0,0.6645065613095579,0.36644097907985484,0.7431424861822284,0.19080840383057593
2018-02-25 18:00:00,0.6894252565290041,0.24383705863797722,0.08219800741922491,0.27457877434911154,0.0,0.7159907931124979,0.36124849557062616,0.7431424861822284,0.19080840383057593
2018-02-25 19:00:00,0.7731843926833168,0.2728040017146195,0.010821003508353659,0.12231740419086136,0.0,0.8326716423595516,0.3627320622875486,0.7431424861822284,0.19080840383057593
2018-02-25 20:00:00,0.8372691118657101,0.29398490085906126,0.005380773722560473,0.0990276528828923,0.0,0.9278881712256721,0.364771966523317,0.7431424861822284,0.19080840383057593
2018-02-25 21:00:00,0.8511344413193865,0.31103880676732004,0.01058317925542281,0.0951922374889212,0.0,0.9539400296599404,0.36607008740062424,0.7431424861822284,0.19080840383057593
2018-02-25 22:00:00,0.8238334486485901,0.32610395687987487,0.01058317925542281,0.081098241161678,0.0,0.9007815138959291,0.3779386211360042,0.7431424861822284,0.19080840383057593
2018-02-25 23:00:00,0.7556325269199862,0.331374809658685,0.0019323220550631532,0.04990660994564801,0.0,0.752590640501515,0.38294565880561754,0.7431424861822284,0.19080840383057593
2018-02-26 00:00:00,0.6816311109978702,0.3924088151405669,0.0018134099285977284,0.03438010907366863,0.0,0.6057057085967366,0.49068969162211334,0.8903711213776224,0.9078571205685182
2018-02-26 01:00:00,0.6315191378282924,0.40532922861069587,0.0018134099285977284,0.00300363856154363,0.0,0.4903810293581507,0.5535558312517038,0.8903711213776224,0.9078571205685182
2018-02-26 02:00:00,0.6044415716005055,0.4020536308295364,0.0018134099285977284,0.00300363856154363,0.0,0.42943709317515816,0.4554549820952042,0.8903711213776224,0.9078571205685182
2018-02-26 03:00:00,0.5926472334070312,0.4012542289900867,0.0018134099285977284,0.00300363856154363,0.09502262443438914,0.3992999818758761,0.4296780103886759,0.8903711213776224,0.9078571205685182
2018-02-26 04:00:00,0.5968192925639941,0.3991549867612882,0.0018134099285977284,0.0034195269777573638,0.023755656108597284,0.38953890638283084,0.43524138557713526,0.8903711213776224,0.9078571205685182
2018-02-26 05:00:00,0.6158320235316167,0.40362643770064865,0.0018134099285977284,0.004389933282256075,0.0,0.4010747228746116,0.4506333902652061,0.8903711213776224,0.9078571205685182
2018-02-26 06:00:00,0.6989208803569014,0.4023785909268736,0.0018134099285977284,0.006053486947111008,0.0,0.4569455786555583,0.40705361795560796,0.8903711213776224,0.9078571205685182
2018-02-26 07:00:00,0.8186731571475473,0.39384513877079746,0.012931693753114948,0.007162522723680964,0.0,0.5923449225873881,0.42281651432290945,0.8903711213776224,0.9078571205685182
2018-02-26 08:00:00,0.9048255342394794,0.3701945428865926,0.15518032503737939,0.0073473620197759566,0.0,0.6270695719400053,0.4380230731713649,0.8903711213776224,0.9078571205685182
2018-02-26 09:00:00,0.9489393667467292,0.34603051004859486,0.41310072734088576,0.012846331078601987,0.0,0.6259645445256983,0.40408648452176305,0.8903711213776224,0.9078571205685182
2018-02-26 10:00:00,0.9591654231767727,0.3296200251330639,0.6453658383594768,0.18641043011180006,0.0,0.6413009856091108,0.4402484232467487,0.8903711213776224,0.9078571205685182
2018-02-26 11:00:00,0.9505506151338159,0.3119746918476513,0.7922223145442765,0.29689811935258187,0.0,0.6352903061888651,0.4471099193125152,0.8903711213776224,0.9078571205685182
2018-02-26 12:00:00,0.9308761981618965,0.30474757928287094,0.8551565574761025,0.3224059422136909,0.0,0.628542941825748,0.4752976869340425,0.8903711213776224,0.9078571205685182
2018-02-26 13:00:00,0.9295871994522271,0.3156662385534024,0.8717447991180294,0.30567798591709405,0.0,0.6783528896676169,0.4751122410944272,0.8903711213776224,0.9078571205685182
2018-02-26 14:00:00,0.9031928025405649,0.3350338603547024,0.8337226466807097,0.27402425646082657,0.0,0.7060790320629563,0.47455590357558125,0.8903711213776224,0.9078571205685182
2018-02-26 15:00:00,0.8867365856804532,0.36569709513944515,0.7291988875176013,0.24967167920031125,0.0,0.6805796873358416,0.5476215643840139,0.8903711213776224,0.9078571205685182
2018-02-26 16:00:00,0.8826848330697259,0.408689316017163,0.5527332918429109,0.21861867745635252,0.0,0.649136634546924,0.47288689101904346,0.8903711213776224,0.9078571205685182
2018-02-26 17:00:00,0.8842531148331569,0.46014999703148957,0.31027146597990973,0.1713922373040819,0.0,0.6431594408058998,0.4645418282363544,0.8903711213776224,0.9078571205685182
2018-02-26 18:00:00,0.893555388854604,0.5261428935987378,0.06635296656770705,0.10859308645580816,0.0,0.6943088158166256,0.4233728518417554,0.8903711213776224,0.9078571205685182
2018-02-26 19:00:00,0.956359702652059,0.5762517406081414,0.027379517118664064,0.06182874454377504,0.0,0.8261419349113739,0.38442922552254005,0.8903711213776224,0.9078571205685182
2018-02-26 20:00:00,0.9857918398561752,0.6180481083276582,0.051875415170541575,0.0602576105269676,0.0,0.9477954075228089,0.3855419005602319,0.8903711213776224,0.9078571205685182
2018-02-26 21:00:00,0.9669552720455409,0.6405873406789697,0.0022296023712267154,0.05582146742068777,0.0,0.9928001603964034,0.4211475017663716,0.8903711213776224,0.9078571205685182
2018-02-26 22:00:00,0.892558563185793,0.6607543643197193,0.0022296023712267154,0.051662583258550436,0.0,0.9449826104682093,0.41465689737983574,0.8903711213776224,0.9078571205685182
2018-02-26 23:00:00,0.8061526830142925,0.655892961263554,0.0019323220550631532,0.04454627035889323,0.0,0.7801995830195794,0.4322742521432903,0.8903711213776224,0.9078571205685182
2018-02-27 00:00:00,0.743984275246941,0.6024435244535236,0.0018134099285977284,0.018714978729618,0.0,0.6053541089649116,0.4341287105394434,0.9989468926277558,0.8027268296708152
2018-02-27 01:00:00,0.6939754219741368,0.5890486692412822,0.0018134099285977284,0.008595027268417158,0.0,0.48843885996330805,0.43338692718098215,0.9989468926277558,0.8027268296708152
2018-02-27 02:00:00,0.660641915342088,0.5677442852598523,0.0018134099285977284,0.007162522723680964,0.0,0.42464864104649447,0.5038563462348004,0.9989468926277558,0.8027268296708152
2018-02-27 03:00:00,0.6502955523658089,0.5485586411130612,0.008948137516523218,0.0073473620197759566,0.0,0.3947794151809838,0.49680940432941856,0.9989468926277558,0.8027268296708152
2018-02-27 04:00:00,0.6451438541894972,0.5346113537353464,0.008948137516523218,0.007162522723680964,0.0,0.3853029679613207,0.4995910919236482,0.9989468926277558,0.8027268296708152
2018-02-27 05:00:00,0.6590822269033881,0.5206120727420578,0.008948137516523218,0.007162522723680964,0.0,0.3994004389135404,0.5016309961594166,0.9989468926277558,0.8027268296708152
2018-02-27 06:00:00,0.7263937395223203,0.5231272638954482,0.0018134099285977284,0.007162522723680964,0.0,0.45753157804193323,0.4452554609163621,0.9989468926277558,0.8027268296708152
2018-02-27 07:00:00,0.8472803351774753,0.5134759490045319,0.01260468540533503,0.014093996327243187,0.0,0.5935001785205274,0.4391357482090568,0.9989468926277558,0.8027268296708152
2018-02-27 08:00:00,0.9206630317189499,0.5016149054517224,0.07128781981602218,0.014186415975290682,0.0,0.6220634628964024,0.44803714851059173,0.9989468926277558,0.8027268296708152
2018-02-27 09:00:00,0.9748138675121583,0.4861338064145758,0.18148963301785462,0.021857246763232877,0.0,0.6141943282793677,0.44785170267097646,0.9989468926277558,0.8027268296708152
2018-02-27 10:00:00,0.9992446897227575,0.46352958204379696,0.2924643750417123,0.0874289870529315,0.0,0.6258808303276447,0.4239291893606013,0.9989468926277558,0.8027268296708152
2018-02-27 11:00:00,1.0,0.4440774706171893,0.38170792595401365,0.15646646414441126,0.0,0.6161532405138209,0.44822259435020706,0.9989468926277558,0.8027268296708152
2018-02-27 12:00:00,0.995717129920629,0.40757145328232286,0.41970035035971687,0.16547737982904215,0.0,0.6069781644071507,0.448778931869053,0.9989468926277558,0.8027268296708152
2018-02-27 13:00:00,0.9973025983335223,0.4018651539730808,0.4300159773305925,0.14995087895706277,0.0,0.6580940537386551,0.44414278587867023,0.9989468926277558,0.8027268296708152
2018-02-27 14:00:00,0.9689446267207972,0.39255179758339526,0.4092658112623759,0.14824111546818408,0.0,0.6871763661424624,0.44507001507674676,0.9989468926277558,0.8027268296708152
2018-02-27 15:00:00,0.9435384621532147,0.3888797484834844,0.3380969035728191,0.1298496055067323,0.0,0.6711032401161786,0.5296333179413287,0.9989468926277558,0.8027268296708152
